created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-16T17:06:50Z,1615032842479624200,1615032842479624192,"Hemos vivido cuatro años bajo un modelo desastroso de una alcaldesa indolente. Tranquilo Monte Sinaí, Ciudad de Dios, La Ladrillera, porque TODOS LOS BARRIOS OLVIDADOS TENDRÁN 100% DE COBERTURA DE AGUA POTABLE.🚰
Este 5 de febrero se viene el cambio. #AquilEsCambio  #VotaTodito5 https://t.co/wmfQ7cMuiQ","Hemos vivido cuatro años bajo un modelo desastroso de una alcaldesa indolente. Tranquilo Monte Sinaí, Ciudad de Dios, La Ladrillera, porque TODOS LOS BARRIOS OLVIDADOS TENDRÁN 100% DE COBERTURA DE AGUA POTABLE.🚰
Este 5 de febrero se viene el cambio. #AquilEsCambio  #VotaTodito5 https://t.co/wmfQ7cMuiQ",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,316,559,FALSE,NA,FALSE,NA,es,FALSE,NA,278,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-16T16:40:52Z,1615026310077612e3,1615026310077612039,"¡Acercaremos el Municipio a la gente!
Crearemos las Unidades Municipales Parroquiales, cerca de tu hogar, con internet ilimitado, brigadas médicas, programas de arte y deportes. ¡El 5 de febrero llega el poder del cambio para construir una nueva y mejor Guayaquil!
#AquilEsCambio https://t.co/KcKC6D0Gfq","¡Acercaremos el Municipio a la gente!
Crearemos las Unidades Municipales Parroquiales, cerca de tu hogar, con internet ilimitado, brigadas médicas, programas de arte y deportes. ¡El 5 de febrero llega el poder del cambio para construir una nueva y mejor Guayaquil!
#AquilEsCambio https://t.co/KcKC6D0Gfq",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,366,792,FALSE,NA,FALSE,NA,es,FALSE,NA,279,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-16T15:04:31Z,1615002062730793e3,1615002062730792960,"Gracias @marcelaguinaga , con humildad y liderazgo #Guayaquil y #Guayas renacen. 

El 5 de febrero #sevanporquesevan #ElPoderDelCambio https://t.co/Mgoje546ad","Gracias @marcelaguinaga , con humildad y liderazgo #Guayaquil y #Guayas renacen. 

El 5 de febrero #sevanporquesevan #ElPoderDelCambio https://t.co/Mgoje546ad",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,67,174,FALSE,NA,FALSE,NA,es,FALSE,NA,134,NA,,1614809052080488400,1614809052080488448,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-15T20:10:25Z,1614716657716412400,1614716657716412419,Que épocas! Que cracks!! https://t.co/Jw1yT0ZJDN,Que épocas! Que cracks!! https://t.co/Jw1yT0ZJDN,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,14,89,FALSE,NA,FALSE,NA,es,FALSE,NA,24,NA,,1614697163228958700,1614697163228958728,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-13T00:47:45Z,1613699287254179800,1613699287254179840,BRILLANTE! https://t.co/s3a3SPaFZR,BRILLANTE! https://t.co/s3a3SPaFZR,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,26,90,FALSE,NA,FALSE,NA,es,FALSE,NA,10,NA,,1613601874464342e3,1613601874464342016,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-10T00:08:54Z,1612602344847429600,1612602344847429633,"Mi PLAN DE SEGURIDAD en 20 segundos :
✅Duplicaremos las cámaras e implementaremos drones para cuidar las parroquias
✅Nace la Policía Ciudadana
✅Reactivaremos los botones de pánico
Mi prioridad es proteger la vida y los bienes de los guayaquileños. 
#AquilEsSeguridad #VotaTodo5 https://t.co/t4NCnuGnLE","Mi PLAN DE SEGURIDAD en 20 segundos :
✅Duplicaremos las cámaras e implementaremos drones para cuidar las parroquias
✅Nace la Policía Ciudadana
✅Reactivaremos los botones de pánico
Mi prioridad es proteger la vida y los bienes de los guayaquileños. 
#AquilEsSeguridad #VotaTodo5 https://t.co/t4NCnuGnLE",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,452,890,FALSE,NA,FALSE,NA,es,FALSE,NA,277,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09T02:00:17Z,1612267987158929400,1612267987158929409,"Definitivamente @marcelaguinaga ganó largo el debate!! Es la única capacitada para liderar la provincia del Guayas. Con todo, Marcela!! 💪🏻🖐🏻","Definitivamente @marcelaguinaga ganó largo el debate!! Es la única capacitada para liderar la provincia del Guayas. Con todo, Marcela!! 💪🏻🖐🏻",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,728,2645,FALSE,NA,FALSE,NA,es,NA,NA,140,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09T01:53:14Z,1612266215765852200,1612266215765852160,"Felicitaciones  querida @marcelaguinaga por ese gran debate. Desde ya sabemos que este 5 de febrero, Guayas tendrá nueva prefecta 👏🏼. Se viene  #ElCambioQueTodosQueremos Queremos con liderazgo y capacidad para reconstruir una provincia digna y productiva. 
#MarcelaPrefecta https://t.co/baQ7TaxSXW","Felicitaciones  querida @marcelaguinaga por ese gran debate. Desde ya sabemos que este 5 de febrero, Guayas tendrá nueva prefecta 👏🏼. Se viene  #ElCambioQueTodosQueremos Queremos con liderazgo y capacidad para reconstruir una provincia digna y productiva. 
#MarcelaPrefecta https://t.co/baQ7TaxSXW",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,281,949,FALSE,NA,FALSE,NA,es,FALSE,NA,273,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-08T19:48:56Z,1612174536128036900,1612174536128036865,Este es el “ famoso “ SARMIENTO es pueblo… véanlo bien. https://t.co/36THMXtkpO,Este es el “ famoso “ SARMIENTO es pueblo… véanlo bien. https://t.co/36THMXtkpO,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,324,716,FALSE,NA,FALSE,NA,es,FALSE,NA,55,NA,,1612174224805826600,1612174224805826560,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-08T19:47:42Z,1612174224805826600,1612174224805826560,"Bien parado este Agente de la ATM. Así tiene que ser, trabajan para la CIUDAD, no para ningún candidato. TODOS los empleados municipales que sean profesionales y honestos, MANTENDRÁN sus puestos de trabajo. No se dejen presionar por la actual administración. https://t.co/vii3iUJXXx","Bien parado este Agente de la ATM. Así tiene que ser, trabajan para la CIUDAD, no para ningún candidato. TODOS los empleados municipales que sean profesionales y honestos, MANTENDRÁN sus puestos de trabajo. No se dejen presionar por la actual administración. https://t.co/vii3iUJXXx",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,641,1504,FALSE,NA,FALSE,NA,es,FALSE,NA,258,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-05T15:35:36Z,1611023617709703200,1611023617709703170,"* * Este post es falso.
Lo único verdadero es que vamos a ganar en Guayaquil. #YaNoSabenQueInventar https://t.co/Xsi5YXqJWm","* * Este post es falso.
Lo único verdadero es que vamos a ganar en Guayaquil. #YaNoSabenQueInventar https://t.co/Xsi5YXqJWm",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,431,1212,FALSE,NA,FALSE,NA,es,FALSE,NA,99,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04T20:51:27Z,1610740715415273500,1610740715415273487,"Cuando hay desesperación 
Se pierde hasta la cabeza. 
Cuando se pierde una elección
Se recurre a la cerveza. 

Att: Juan Pueblo. https://t.co/LLv7srLCm1 https://t.co/zloPzYCMGX","Cuando hay desesperación 
Se pierde hasta la cabeza. 
Cuando se pierde una elección
Se recurre a la cerveza. 

Att: Juan Pueblo. https://t.co/LLv7srLCm1 https://t.co/zloPzYCMGX",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,666,1642,FALSE,NA,FALSE,NA,es,FALSE,NA,152,NA,,1610724252570865700,1610724252570865665,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04T15:32:05Z,1610660346112491500,1610660346112491532,Tenemos 3 infiltrados en su cuarto de guerra ( en oficina de samborondon ). Estoy informado de todo. Están temblando de miedo ( ya no saben que inventar ). Pongan lo que quieran que ya nadie les cree. https://t.co/XMkFlPc8hg,Tenemos 3 infiltrados en su cuarto de guerra ( en oficina de samborondon ). Estoy informado de todo. Están temblando de miedo ( ya no saben que inventar ). Pongan lo que quieran que ya nadie les cree. https://t.co/XMkFlPc8hg,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,335,954,FALSE,NA,FALSE,NA,es,FALSE,NA,200,NA,,1610633162492715e3,1610633162492715012,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04T14:20:34Z,1610642346684878800,1610642346684878848,"@SantiBarce2022 @CynthiaViteri6 Lo haremos, no lo dudes. Tenemos info grave. Saludos.","@SantiBarce2022 @CynthiaViteri6 Lo haremos, no lo dudes. Tenemos info grave. Saludos.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1610637627731939300,1610637627731939328,159028665,159028665,SantiBarce2022,,,,NA,FALSE,7,103,FALSE,NA,FALSE,NA,es,NA,NA,85,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04T13:07:19Z,1610623912488099800,1610623912488099841,"@ChristianTriana Serán los barrios que vamos a intervenir primero, los olvidados, buscando equidad en Guayaquil. Un abrazo.","@ChristianTriana Serán los barrios que vamos a intervenir primero, los olvidados, buscando equidad en Guayaquil. Un abrazo.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",161062016203776e4,1610620162037760001,298133464,298133464,ChristianTriana,,,,NA,FALSE,14,118,FALSE,NA,FALSE,NA,es,NA,NA,123,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04T12:22:58Z,1610612750706954200,1610612750706954240,"Te quedaras sin camello en 31 días, mejor ponte pilas y anda buscando que hacer, porque te vas a tu casa. https://t.co/9fXFbGGx34","Te quedaras sin camello en 31 días, mejor ponte pilas y anda buscando que hacer, porque te vas a tu casa. https://t.co/9fXFbGGx34",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,322,1394,FALSE,NA,FALSE,NA,es,FALSE,NA,105,NA,,1610495017939869700,1610495017939869697,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04T03:29:01Z,1610478379131891700,1610478379131891713,"Qué bueno que esté pendiente de nosotros, @CynthiaViteri6. Le aseguro que ese dinero será mejor invertido que lo que se han llevado en contratos inútiles, como el de Letras Vivas, las vallas, la aromaterapia. ¿Sacamos números? Y cierto, ¿cómo andan investigaciones por peculado? https://t.co/rAkUk5si2A","Qué bueno que esté pendiente de nosotros, @CynthiaViteri6. Le aseguro que ese dinero será mejor invertido que lo que se han llevado en contratos inútiles, como el de Letras Vivas, las vallas, la aromaterapia. ¿Sacamos números? Y cierto, ¿cómo andan investigaciones por peculado? https://t.co/rAkUk5si2A",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,730,1492,FALSE,NA,FALSE,NA,es,FALSE,NA,278,NA,,1610338549085134800,1610338549085134848,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03T04:27:45Z,1610130772249247700,1610130772249247749,@edwinjarrin Gracias Edwin!,@edwinjarrin Gracias Edwin!,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1610130660634644500,1610130660634644482,345527663,345527663,edwinjarrin,,,,NA,FALSE,9,41,FALSE,NA,FALSE,NA,es,NA,NA,27,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03T03:55:44Z,1610122716685688800,1610122716685688838,"Otro!! Jajaja, se van porque se van. 😂😂😂😂 https://t.co/VKGzpprt5A","Otro!! Jajaja, se van porque se van. 😂😂😂😂 https://t.co/VKGzpprt5A",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,808,1444,FALSE,NA,FALSE,NA,es,FALSE,NA,41,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03T02:43:15Z,1610104473099149300,1610104473099149320,"Están desesperados, jajaja. Con camionetas del Municipio de Gye. Vamos a vencer! Se viene el #PoderDelCambio en Guayaquil. Se van porque se van… 💪🏻 https://t.co/gthse72gQA","Están desesperados, jajaja. Con camionetas del Municipio de Gye. Vamos a vencer! Se viene el #PoderDelCambio en Guayaquil. Se van porque se van… 💪🏻 https://t.co/gthse72gQA",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,982,1984,FALSE,NA,FALSE,NA,es,FALSE,NA,147,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03T00:33:40Z,1610071863706656800,1610071863706656769,"Brillante, Tatiana. Están asustados. Se viene el #PoderDelCambio https://t.co/aVBP6kvfuZ","Brillante, Tatiana. Están asustados. Se viene el #PoderDelCambio https://t.co/aVBP6kvfuZ",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,288,687,FALSE,NA,FALSE,NA,es,FALSE,NA,64,NA,,1610067812193534e3,1610067812193533952,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-29T04:11:45Z,1608314805760188400,1608314805760188416,@elpapurris31 @Bigkpk Exacto jaja,@elpapurris31 @Bigkpk Exacto jaja,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1608313916911673300,1608313916911673345,1353898440208633900,1353898440208633856,elpapurris31,,,,NA,FALSE,0,4,FALSE,NA,FALSE,NA,es,NA,NA,33,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-29T03:42:40Z,1608307485152010200,1608307485152010240,@Bigkpk Jajaja,@Bigkpk Jajaja,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1608303598089244700,1608303598089244673,60707413,60707413,Bigkpk,,,,NA,FALSE,0,17,FALSE,NA,FALSE,NA,es,NA,NA,14,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-29T02:59:52Z,1608296715806806e3,1608296715806806019,Ya mismo ofrece biela gratis… están desesperados. Las encuestas la tienen mal a la alcaldesa. https://t.co/g9iujZua2X,Ya mismo ofrece biela gratis… están desesperados. Las encuestas la tienen mal a la alcaldesa. https://t.co/g9iujZua2X,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,663,1524,FALSE,NA,FALSE,NA,es,FALSE,NA,93,NA,,1608211257882034200,1608211257882034178,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-27T16:05:07Z,1607769556113555500,1607769556113555460,"Guayaquil sabe perfectamente lo que han hecho los últimos años. Reconoce que la ciudad es más corrupta desde que @CynthiaViteri6 entró al Municipio y pide a gritos un cambio. No lo dicen los candidatos, sino la encuesta del @oppgye_
Nosotros somos el cambio. 💪🏼 https://t.co/mORyCBk5h4","Guayaquil sabe perfectamente lo que han hecho los últimos años. Reconoce que la ciudad es más corrupta desde que @CynthiaViteri6 entró al Municipio y pide a gritos un cambio. No lo dicen los candidatos, sino la encuesta del @oppgye_
Nosotros somos el cambio. 💪🏼 https://t.co/mORyCBk5h4",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,646,1193,FALSE,NA,FALSE,NA,es,FALSE,NA,261,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T21:33:00Z,1606402516257841200,1606402516257841159,@JoseLuisGomezG @gchavezn Vamos a ganar y se hará realidad. Saludos.,@JoseLuisGomezG @gchavezn Vamos a ganar y se hará realidad. Saludos.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1606394467006783500,1606394467006783498,376460060,376460060,JoseLuisGomezG,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,es,NA,NA,68,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T04:24:44Z,1606143746709475300,1606143746709475328,"@tavo_pocho Gracias! Un abrazo, Gustavo!","@tavo_pocho Gracias! Un abrazo, Gustavo!",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1606142668173623300,1606142668173623297,353944153,353944153,tavo_pocho,,,,NA,FALSE,2,13,FALSE,NA,FALSE,NA,es,NA,NA,40,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T02:54:01Z,1606120914873188400,1606120914873188353,"@JuanCar31437583 @cristinajacomee Ya se, Jajaj. Pero igual tiene que votar por la 5…","@JuanCar31437583 @cristinajacomee Ya se, Jajaj. Pero igual tiene que votar por la 5…",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1606118859995504600,1606118859995504643,1480275071474274300,1480275071474274311,JuanCar31437583,,,,NA,FALSE,0,1,FALSE,NA,FALSE,NA,es,NA,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23T02:53:17Z,1606120730667536400,1606120730667536386,@cristinajacomee Gracias Christi!! Una Bacan. A las órdenes! 🖐🏻👍🏻,@cristinajacomee Gracias Christi!! Una Bacan. A las órdenes! 🖐🏻👍🏻,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1606117526143803400,1606117526143803394,155707950,155707950,cristinajacomee,,,,NA,FALSE,2,15,FALSE,NA,FALSE,NA,es,NA,NA,65,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-22T21:55:09Z,1606045706401235e3,1606045706401234946,"He pedido a la Fiscalía el allanamiento de la Delegación Provincial del CNE y el peritaje de todos los equipos y registros con los que se hizo el sorteo. 
NO VOY A PERMITIR QUE LE ROBEN UN SOLO VOTO A GUAYAQUIL.
@CynthiaViteri6 sabe que está en caída libre en las encuestas. https://t.co/oTwTavtXWU","He pedido a la Fiscalía el allanamiento de la Delegación Provincial del CNE y el peritaje de todos los equipos y registros con los que se hizo el sorteo. 
NO VOY A PERMITIR QUE LE ROBEN UN SOLO VOTO A GUAYAQUIL.
@CynthiaViteri6 sabe que está en caída libre en las encuestas. https://t.co/oTwTavtXWU",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,996,1967,FALSE,NA,FALSE,NA,es,FALSE,NA,274,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-22T14:56:05Z,1605940242619531300,1605940242619531264,@WoodVillacres @luisevivanco 🤣🤣🤣 https://t.co/2G5kVLuVng,@WoodVillacres @luisevivanco 🤣🤣🤣 https://t.co/2G5kVLuVng,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1605934180608663600,1605934180608663553,178091241,178091241,WoodVillacres,,,,NA,FALSE,1,4,FALSE,NA,FALSE,NA,und,FALSE,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
