screen_name;created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable;;
CynthiaViteri6;"2023-01-29T19:44:46Z,1619783630255165400,1619783630255165440,Este 5 de febrero vota por el equipo de la gente en el Distrito 3. #LaAlcaldíaDeLaGente https://t.co/nhhrmRmisz,Este 5 de febrero vota por el equipo de la gente en el Distrito 3. #LaAlcaldíaDeLaGente https://t.co/nhhrmRmisz,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,6,26,FALSE,NA,FALSE,NA,es,FALSE,NA,87,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T17:31:47Z,1619750165895839700,1619750165895839744,""Ají está. El ají de #LaColorada. Si te picas, ¡perdiste! https://t.co/qTdEBmuU8j"",""Ají está. El ají de #LaColorada. Si te picas, ¡perdiste! https://t.co/qTdEBmuU8j"",FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,107,651,FALSE,NA,FALSE,NA,es,FALSE,NA,56,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T17:14:21Z,1619745777328492500,1619745777328492544,Con las cámaras de vigilancia instaladas en la ciudad se hizo seguimiento a la persecución de delincuentes en Los Rosales. Todos están a disposición de la Policía Nacional. https://t.co/bqLSAqQQf5,Con las cámaras de vigilancia instaladas en la ciudad se hizo seguimiento a la persecución de delincuentes en Los Rosales. Todos están a disposición de la Policía Nacional. https://t.co/bqLSAqQQf5,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,17,119,FALSE,NA,FALSE,NA,es,FALSE,NA,172,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T15:50:11Z,1619724597636792300,1619724597636792320,""Me encanta cambiar la vida de la gente. Por ello, hemos desarrollado planes para los que menos tienen. https://t.co/iTPkAfgq34"",""Me encanta cambiar la vida de la gente. Por ello, hemos desarrollado planes para los que menos tienen. https://t.co/iTPkAfgq34"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,47,291,FALSE,NA,FALSE,NA,es,FALSE,NA,102,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T14:39:30Z,1619706808582701e3,1619706808582701056,6.000 unidades de transporte público con cámaras de vigilancia y botones de pánico para tu seguridad. #LaAlcaldíaDeLaGente https://t.co/FVDsNoOxom,6.000 unidades de transporte público con cámaras de vigilancia y botones de pánico para tu seguridad. #LaAlcaldíaDeLaGente https://t.co/FVDsNoOxom,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,10,54,FALSE,NA,FALSE,NA,es,FALSE,NA,122,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T02:28:40Z,1619522889140818e3,1619522889140817922,""Continuamos recorriendo las calles del Distrito 3 presentando las propuestas de #LaAlcaldíaDeLaGente donde seguiremos asegurándonos de que quienes más lo necesitan reciban el apoyo que necesitan.";;
CynthiaViteri6;;;
CynthiaViteri6;"Cuenten conmigo y el equipo de la gente. Trabajaremos por y para ustedes. https://t.co/qhSK8A7sci"",""Continuamos recorriendo las calles del Distrito 3 presentando las propuestas de #LaAlcaldíaDeLaGente donde seguiremos asegurándonos de que quienes más lo necesitan reciban el apoyo que necesitan.";;
CynthiaViteri6;;;
CynthiaViteri6;"Cuenten conmigo y el equipo de la gente. Trabajaremos por y para ustedes. https://t.co/qhSK8A7sci"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1619522862657970200,1619522862657970178,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,4,19,FALSE,NA,FALSE,NA,es,FALSE,NA,270,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T02:28:34Z,1619522862657970200,1619522862657970178,Durante 4 años sembramos el cariño en el corazón de la gente y eso es lo que nos importa. https://t.co/LlovFQsYm9,Durante 4 años sembramos el cariño en el corazón de la gente y eso es lo que nos importa. https://t.co/LlovFQsYm9,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,26,133,FALSE,NA,FALSE,NA,es,FALSE,NA,89,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T01:33:13Z,1619508931851870200,1619508931851870214,Agentes Municipales participaron en la aprehensión de 4 sujetos sospechosos de participar en un delito en Samanes. 3 armas de fuego fueron encontradas en el momento de la detención. Los responsables están a disposición de la Policía Nacional. https://t.co/bocz6Jyz8W,Agentes Municipales participaron en la aprehensión de 4 sujetos sospechosos de participar en un delito en Samanes. 3 armas de fuego fueron encontradas en el momento de la detención. Los responsables están a disposición de la Policía Nacional. https://t.co/bocz6Jyz8W,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,34,119,FALSE,NA,FALSE,NA,es,FALSE,NA,242,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-29T01:21:10Z,1619505903086211e3,1619505903086211073,Solo corre con el CORAZÓN. https://t.co/1iK134WiO8,Solo corre con el CORAZÓN. https://t.co/1iK134WiO8,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,19,106,FALSE,NA,FALSE,NA,es,FALSE,NA,26,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T23:40:44Z,1619480628105445400,1619480628105445376,Este 5 de febrero vota por el equipo de la gente en el Distrito 2. #LaAlcaldíaDeLaGente https://t.co/rsG1IbCUOt,Este 5 de febrero vota por el equipo de la gente en el Distrito 2. #LaAlcaldíaDeLaGente https://t.co/rsG1IbCUOt,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,4,35,FALSE,NA,FALSE,NA,es,FALSE,NA,87,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T20:13:08Z,1619428381992566800,1619428381992566784,Ofrecemos opciones para que aquellos que no pudieron terminar la secundaria ahora puedan hacerlo. #LaAlcaldíaDeLaGente https://t.co/TUVgtsPLQn,Ofrecemos opciones para que aquellos que no pudieron terminar la secundaria ahora puedan hacerlo. #LaAlcaldíaDeLaGente https://t.co/TUVgtsPLQn,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,17,98,FALSE,NA,FALSE,NA,es,FALSE,NA,118,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T19:27:57Z,1619417012773752800,1619417012773752832,La mayor obra social está en sectores de vulnerabilidad para que jóvenes tengan oportunidades de progreso. https://t.co/90p9YdQQT5,La mayor obra social está en sectores de vulnerabilidad para que jóvenes tengan oportunidades de progreso. https://t.co/90p9YdQQT5,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,57,FALSE,NA,FALSE,NA,es,FALSE,NA,106,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T18:05:25Z,1619396240617398300,1619396240617398278,Este 5 de febrero vota con responsabilidad. Raya todo 6. #LaAlcaldíaDeLaGente https://t.co/KtGIb97m76,Este 5 de febrero vota con responsabilidad. Raya todo 6. #LaAlcaldíaDeLaGente https://t.co/KtGIb97m76,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,10,56,FALSE,NA,FALSE,NA,es,FALSE,NA,77,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T16:51:20Z,1619377599515607e3,1619377599515607040,""Las mujeres no solo somos lo que se ve. ";;
CynthiaViteri6;;;
CynthiaViteri6;"Mira el documental “Mujeres en el Poder” en mi canal de Youtube: https://t.co/O5TxlFy0Im https://t.co/pztPaSMNO4"",""Las mujeres no solo somos lo que se ve. ";;
CynthiaViteri6;;;
CynthiaViteri6;"Mira el documental “Mujeres en el Poder” en mi canal de Youtube: https://t.co/O5TxlFy0Im https://t.co/pztPaSMNO4"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,65,FALSE,NA,FALSE,NA,es,FALSE,NA,130,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T15:16:45Z,1619353795645046800,1619353795645046785,""Con la instalación de 41.300 cámaras nos convertimos en la tercera ciudad del mundo con más cámaras por cada 1.000 personas. Todas instaladas en calles, transporte público, buses y expresos escolares. https://t.co/5NJbZTr944"",""Con la instalación de 41.300 cámaras nos convertimos en la tercera ciudad del mundo con más cámaras por cada 1.000 personas. Todas instaladas en calles, transporte público, buses y expresos escolares. https://t.co/5NJbZTr944"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,84,560,FALSE,NA,FALSE,NA,es,FALSE,NA,200,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T14:07:40Z,1619336411035074600,1619336411035074560,En tu barrio se instalan cámaras con inteligencia artificial para el reconocimiento de delincuentes. #LaAlcaldíaDeLaGente https://t.co/ulAIvERzgW,En tu barrio se instalan cámaras con inteligencia artificial para el reconocimiento de delincuentes. #LaAlcaldíaDeLaGente https://t.co/ulAIvERzgW,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,24,164,FALSE,NA,FALSE,NA,es,FALSE,NA,121,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T02:11:17Z,1619156125429153800,1619156125429153792,No me gustan las definiciones. Eso te ata. https://t.co/ejbC6bu8pI,No me gustan las definiciones. Eso te ata. https://t.co/ejbC6bu8pI,FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,13,54,FALSE,NA,FALSE,NA,es,FALSE,NA,42,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T01:32:42Z,1619146415070122e3,1619146415070121987,""Con este proyecto se generarán 120 plazas de empleo que contribuirán con el impulso económico de la ciudad.";;
CynthiaViteri6;;;
CynthiaViteri6;"#LaAlcaldíaDeLaGente no para. https://t.co/XUV927MPTy"",""Con este proyecto se generarán 120 plazas de empleo que contribuirán con el impulso económico de la ciudad.";;
CynthiaViteri6;;;
CynthiaViteri6;"#LaAlcaldíaDeLaGente no para. https://t.co/XUV927MPTy"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1619146376046346200,1619146376046346241,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,0,22,FALSE,NA,FALSE,NA,es,FALSE,NA,138,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T01:32:32Z,1619146376046346200,1619146376046346241,""Estuvimos en las calles del Distrito 1 con todo el equipo de la gente.";;
CynthiaViteri6;;;
CynthiaViteri6;"Allí, anunciamos la construcción del nuevo Centro de Faenamiento de Guayaquil que seguirá las normas internacionales para el tratamiento adecuado del ganado y así sacar el actual camal del barrio Cuba. https://t.co/g840IWMyBM"",""Estuvimos en las calles del Distrito 1 con todo el equipo de la gente.";;
CynthiaViteri6;;;
CynthiaViteri6;"Allí, anunciamos la construcción del nuevo Centro de Faenamiento de Guayaquil que seguirá las normas internacionales para el tratamiento adecuado del ganado y así sacar el actual camal del barrio Cuba. https://t.co/g840IWMyBM"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,12,81,FALSE,NA,FALSE,NA,es,FALSE,NA,273,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T00:54:32Z,1619136809384165400,1619136809384165377,""CAPTURADOS por agentes de la @ATMGuayaquil sujetos que asaltaron un bus en el centro de la ciudad. Ahora están a disposición de la Policía Nacional.";;
CynthiaViteri6;;;
CynthiaViteri6;"Vía: @Cupsfire_gye https://t.co/zRUR77tAQU https://t.co/eZggzgES4u"",""CAPTURADOS por agentes de la @ATMGuayaquil sujetos que asaltaron un bus en el centro de la ciudad. Ahora están a disposición de la Policía Nacional.";;
CynthiaViteri6;;;
CynthiaViteri6;"Vía: @Cupsfire_gye https://t.co/zRUR77tAQU https://t.co/eZggzgES4u"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,14,54,FALSE,NA,FALSE,NA,es,TRUE,NA,192,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-28T00:32:12Z,1619131188840657e3,1619131188840656897,Este 5 de febrero vota por el equipo de la gente en el Distrito 1. #LaAlcaldíaDeLaGente https://t.co/GadtL34npK,Este 5 de febrero vota por el equipo de la gente en el Distrito 1. #LaAlcaldíaDeLaGente https://t.co/GadtL34npK,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,6,22,FALSE,NA,FALSE,NA,es,FALSE,NA,87,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T22:38:48Z,1619102654516572200,1619102654516572160,""Yo entiendo por lo que pasa la gente, por eso cree centros para su bienestar. https://t.co/Ias0xPZX39"",""Yo entiendo por lo que pasa la gente, por eso cree centros para su bienestar. https://t.co/Ias0xPZX39"",FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,86,FALSE,NA,FALSE,NA,es,FALSE,NA,77,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T22:09:32Z,1619095287959617500,1619095287959617538,RESCATADOS 3 GATITOS EN INCENDIO. La rápida acción de nuestros @BomberosGYE permitió controlar la situación en dos viviendas de la 28 y la F. Los habitantes y sus  mascotas están bien. https://t.co/jL06e9e98L https://t.co/B0Rk0ZCdPr,RESCATADOS 3 GATITOS EN INCENDIO. La rápida acción de nuestros @BomberosGYE permitió controlar la situación en dos viviendas de la 28 y la F. Los habitantes y sus  mascotas están bien. https://t.co/jL06e9e98L https://t.co/B0Rk0ZCdPr,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,16,94,FALSE,NA,FALSE,NA,es,FALSE,NA,208,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T21:06:11Z,1619079346680897500,1619079346680897545,En el Centro Pixel los jóvenes guayaquileños podrán prepararse en las carreras del futuro. #LaAlcaldíaDeLaGente https://t.co/GDkZ9lHD7P,En el Centro Pixel los jóvenes guayaquileños podrán prepararse en las carreras del futuro. #LaAlcaldíaDeLaGente https://t.co/GDkZ9lHD7P,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,31,FALSE,NA,FALSE,NA,es,FALSE,NA,111,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T20:04:42Z,1619063871108698e3,1619063871108698113,Cada empleado público debe saber dar respuesta a quienes más lo necesitan con esperanzas de cambio. https://t.co/hdGKgufpTw,Cada empleado público debe saber dar respuesta a quienes más lo necesitan con esperanzas de cambio. https://t.co/hdGKgufpTw,FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,6,36,FALSE,NA,FALSE,NA,es,FALSE,NA,99,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T19:06:48Z,1619049299240951800,1619049299240951808,El mensaje de @MontanoMayra para aquellos que te dicen que no vayas a votar. #LaAlcaldíaDeLaGente https://t.co/gjexk62oBX,El mensaje de @MontanoMayra para aquellos que te dicen que no vayas a votar. #LaAlcaldíaDeLaGente https://t.co/gjexk62oBX,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,78,338,FALSE,NA,FALSE,NA,es,FALSE,NA,97,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T17:58:57Z,1619032224762052600,1619032224762052609,No te pierdas mi entrevista con la @MOFLETV. Disponible en su canal de Youtube: https://t.co/8xGYoXbtMO https://t.co/i92lItDM5V,No te pierdas mi entrevista con la @MOFLETV. Disponible en su canal de Youtube: https://t.co/8xGYoXbtMO https://t.co/i92lItDM5V,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,61,FALSE,NA,FALSE,NA,es,FALSE,NA,103,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T16:44:14Z,1619013424264118300,1619013424264118272,""Seguimos apoyando a la Policía Nacional con alimentación e insumos";" además, estamos instalando 41.300 cámaras de vigilancia en toda la ciudad. https://t.co/9kOYkoOoZs"",""Seguimos apoyando a la Policía Nacional con alimentación e insumos";" además, estamos instalando 41.300 cámaras de vigilancia en toda la ciudad. https://t.co/9kOYkoOoZs"",FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,12,40,FALSE,NA,FALSE,NA,es,FALSE,NA,142,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA"
CynthiaViteri6;"2023-01-27T15:59:29Z,1619002162339807200,1619002162339807234,""La política es el mejor medio para llegar a las personas.";;
CynthiaViteri6;;;
CynthiaViteri6;"Mira el documental “Mujeres en el Poder” en mi canal de Youtube: https://t.co/O5TxlFy0Im https://t.co/QILyGwW0Ua"",""La política es el mejor medio para llegar a las personas.";;
CynthiaViteri6;;;
CynthiaViteri6;"Mira el documental “Mujeres en el Poder” en mi canal de Youtube: https://t.co/O5TxlFy0Im https://t.co/QILyGwW0Ua"",FALSE,,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,9,26,FALSE,NA,FALSE,NA,es,FALSE,NA,147,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T15:00:23Z,1618987289463652400,1618987289463652354,Con las cámaras de vigilancia instaladas en toda la ciudad se hace seguimiento a sujetos que venden sustancias ilícitas en la calle. Estas acciones son reportadas a la Policía Nacional para la retención de los responsables. https://t.co/5M8M8DCfGA,Con las cámaras de vigilancia instaladas en toda la ciudad se hace seguimiento a sujetos que venden sustancias ilícitas en la calle. Estas acciones son reportadas a la Policía Nacional para la retención de los responsables. https://t.co/5M8M8DCfGA,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,26,75,FALSE,NA,FALSE,NA,es,FALSE,NA,223,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T13:39:18Z,1618966882434056200,1618966882434056193,""Por la seguridad de tus hijos se instalan cámaras y botones de pánico en buses, taxis y expresos escolares. #LaAlcaldíaDeLaGente https://t.co/S0uiSdEIHq"",""Por la seguridad de tus hijos se instalan cámaras y botones de pánico en buses, taxis y expresos escolares. #LaAlcaldíaDeLaGente https://t.co/S0uiSdEIHq"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,20,86,FALSE,NA,FALSE,NA,es,FALSE,NA,128,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T02:18:44Z,1618795613159846e3,1618795613159845888,Acompáñame mañana en una nueva gira de medios donde conversaremos sobre nuestros planes en #LaAlcaldíaDeLaGente. https://t.co/SsDkzWgRLF,Acompáñame mañana en una nueva gira de medios donde conversaremos sobre nuestros planes en #LaAlcaldíaDeLaGente. https://t.co/SsDkzWgRLF,FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,7,26,FALSE,NA,FALSE,NA,es,FALSE,NA,112,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T01:58:35Z,1618790539968802800,1618790539968802816,Vienen 4 años de obras en toda la ciudad. Seguiremos trabajando en #LaAlcaldíaDeLaGente. https://t.co/FcpZ5Bqv8f,Vienen 4 años de obras en toda la ciudad. Seguiremos trabajando en #LaAlcaldíaDeLaGente. https://t.co/FcpZ5Bqv8f,FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,29,161,FALSE,NA,FALSE,NA,es,FALSE,NA,88,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-27T01:23:23Z,1618781685314883600,1618781685314883585,""Llevaremos más trabajos de pavimentación y alcantarillado";" además nos encargaremos de que cada estudiante tenga una tablet para que pueda estudiar, trasladarse gratuitamente en la Metrovía y que los jóvenes accedan a becas en las mejores universidades e institutos de la ciudad. https://t.co/1A8yx5Bm8M"",""Llevaremos más trabajos de pavimentación y alcantarillado";" además nos encargaremos de que cada estudiante tenga una tablet para que pueda estudiar, trasladarse gratuitamente en la Metrovía y que los jóvenes accedan a becas en las mejores universidades e institutos de la ciudad. https://t.co/1A8yx5Bm8M"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",1618781658500718600,1618781658500718593,315377387,315377387,CynthiaViteri6,,,,NA,FALSE,1,13,FALSE,NA,FALSE,NA,es,FALSE,NA,278,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA"
CynthiaViteri6;"2023-01-27T01:23:17Z,1618781658500718600,1618781658500718593,""La obra pública y social seguirá llegando al Distrito 2.";;
CynthiaViteri6;;;
CynthiaViteri6;"Esta es #LaAlcaldíaDeLaGente y lo seguiremos siendo porque el dinero de la gente regresa a la gente. https://t.co/zdEiT6GwDd"",""La obra pública y social seguirá llegando al Distrito 2.";;
CynthiaViteri6;;;
CynthiaViteri6;"Esta es #LaAlcaldíaDeLaGente y lo seguiremos siendo porque el dinero de la gente regresa a la gente. https://t.co/zdEiT6GwDd"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,8,47,FALSE,NA,FALSE,NA,es,FALSE,NA,158,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-26T22:40:46Z,1618740757556514800,1618740757556514816,El trabajo en política es duro pero vale la pena cuando ves que salvas a miles. https://t.co/U54iPxhDxu,El trabajo en política es duro pero vale la pena cuando ves que salvas a miles. https://t.co/U54iPxhDxu,FALSE,,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,6,38,FALSE,NA,FALSE,NA,es,FALSE,NA,79,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-26T21:56:16Z,161872955936043e4,1618729559360430080,""Raya todo 6, vota por #LaAlcaldíaDeLaGente. https://t.co/9cHB6zMcrd"",""Raya todo 6, vota por #LaAlcaldíaDeLaGente. https://t.co/9cHB6zMcrd"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,7,61,FALSE,NA,FALSE,NA,es,FALSE,NA,43,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
CynthiaViteri6;"2023-01-26T20:34:13Z,1618708911028314e3,1618708911028314112,""Siempre ir contra lo establecido.";;
CynthiaViteri6;;;
CynthiaViteri6;"Mira el documental “Mujeres en el Poder” en mi canal de Youtube: https://t.co/O5TxlFy0Im https://t.co/liudLptiMa"",""Siempre ir contra lo establecido.";;
CynthiaViteri6;;;
CynthiaViteri6;"Mira el documental “Mujeres en el Poder” en mi canal de Youtube: https://t.co/O5TxlFy0Im https://t.co/liudLptiMa"",FALSE,,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",NA,NA,NA,NA,NA,,,,NA,FALSE,10,46,FALSE,NA,FALSE,NA,es,FALSE,NA,123,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA";;
